sequenceID,sum_diff,mean_diff,max_diff,min_diff,std_deviation,mean,median,variance,min_value,max_value,range_value,iqr,abs_skewness,kurtosis,count,unique_count,percentile_25,percentile_50,percentile_75,autocorr
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JA8_WTSI/problems/chr5:49600000-91636128,153658,1.0223351807373204,11,1,7.178374495550994,4.656997245545635,1.0,51.529060398376984,0,83,83,7.0,2.0887580865504307,5.997361590619288,150302,80,0.0,1.0,7.0,0.9896201359809332
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr2:110251337-149690582,145020,1.0287368144769418,27,1,8.430479299173406,5.459402709796411,1.0,71.07298121379132,0,73,73,8.0,1.839530297153625,2.9987431914738014,140970,72,0.0,1.0,8.0,0.9922693873913322
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr2:33200000-87000000,270516,1.0346560593601193,19,1,9.620335087784621,7.267513463068355,1.0,92.55084720125993,0,59,59,11.0,1.4718075673419324,1.5457310857578443,261456,60,1.0,1.0,12.0,0.9940082870313255
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr3:66270270-90504854,68868,1.0174028660067957,4,1,7.717260833002341,3.9298577358880795,1.0,59.556114764591996,0,50,50,2.0,2.477678755870501,5.517531589126881,67691,51,0.0,1.0,2.0,0.9911621218650236
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JD2_WTSI/problems/chr5:49600000-91636128,156012,1.026306960588897,14,1,8.46597805340536,5.556007999263226,1.0,71.6727844007412,0,69,69,9.0,1.8754163513943747,3.487436554252446,152014,70,0.0,1.0,9.0,0.9924417422739249
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr2:110251337-149690582,159958,1.0200557351750175,22,1,6.924425136827371,4.058196334510949,1.0,47.94766347552675,0,49,49,4.0,2.156327485518562,4.179746763549714,156814,50,0.0,1.0,4.0,0.9888751581089157
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr2:33200000-87000000,290768,1.0259551465710697,11,1,8.144797626369629,5.528278519333975,1.0,66.33772837451633,0,51,51,9.0,1.760618938856558,2.577213287515148,283413,52,0.0,1.0,9.0,0.9918511538785599
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr3:66270270-90504854,84232,1.013402632402127,4,1,6.454629996361281,3.0567379299558466,1.0,41.66224838992684,0,43,43,1.0,2.813569669290499,7.468925627396617,83119,44,0.0,1.0,1.0,0.9875108112677237
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JT7_WTSI/problems/chr5:49600000-91636128,174742,1.018779041633386,7,1,7.136187936394886,4.187165494805331,1.0,50.9251782635479,0,50,50,4.0,2.19199581435478,4.495270460656041,171522,51,0.0,1.0,4.0,0.9896191896611984
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JU5_WTSI/problems/chr2:110251337-149690582,129006,1.0334866133658052,22,1,8.833627142390878,6.36920698246373,1.0,78.03296849078481,0,48,48,11.0,1.5204165303665622,1.5278455155571655,124827,49,0.0,1.0,11.0,0.9928734229003627
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JU5_WTSI/problems/chr2:33200000-87000000,256276,1.038445953612007,14,1,9.686029758177437,8.021609553100017,3.0,93.81917247629886,0,57,57,13.0,1.2610309989356938,0.8450298152286293,246789,58,1.0,3.0,14.0,0.9940371802696312
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JU5_WTSI/problems/chr3:66270270-90504854,58042,1.0240115735431625,4,1,8.630439001135473,5.1047422462157295,1.0,74.48447735232027,0,46,46,5.0,1.9483613062454967,2.8580378026785085,56682,47,0.0,1.0,5.0,0.9927996926083653
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JU5_WTSI/problems/chr5:49600000-91636128,140248,1.0322143798161492,11,1,8.869870950471256,6.533369642016015,1.0,78.67461067801386,0,59,59,11.0,1.5138645274347544,1.7074616211687101,135872,60,0.0,1.0,11.0,0.9930038764767438
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JV3_WTSI/problems/chr2:110251337-149690582,150542,1.04035880637448,24,1,11.018880390275015,7.843804205856133,1.0,121.41572505518727,0,72,72,13.0,1.5058005307476847,1.4665422852169683,144703,73,0.0,1.0,13.0,0.9953307381400724
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JV3_WTSI/problems/chr2:33200000-87000000,296318,1.0473709510950246,15,1,12.031753768392218,9.826857346854379,3.0,144.76309874322033,0,69,69,16.0,1.2367760208917586,0.6880676396348662,282917,70,1.0,3.0,17.0,0.9960361945934035
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JV3_WTSI/problems/chr3:66270270-90504854,66006,1.0297829851631122,8,1,10.779543416597715,6.264813254703735,1.0,116.19855627031512,0,59,59,7.0,1.971709530143029,3.0064226322450214,64098,60,0.0,1.0,7.0,0.9953046807266277
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JV3_WTSI/problems/chr5:49600000-91636128,160550,1.0379426044569147,17,1,10.854398860269189,7.797067532098111,1.0,117.81797461781305,0,84,84,13.0,1.549343792758711,1.9240536548455536,154682,84,0.0,1.0,13.0,0.9952491895959775
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JYY_WTSI/problems/chr2:110251337-149690582,147530,1.0235117003489638,21,1,7.201696752403609,4.559011252792385,1.0,51.86443611358069,0,69,69,6.0,1.968147843671647,3.9532262624189034,144142,69,0.0,1.0,6.0,0.9896157249262681
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JYY_WTSI/problems/chr2:33200000-87000000,271084,1.0296179819663787,20,1,8.211065679761717,6.0614842358339,1.0,67.42159959736075,0,51,51,10.0,1.535933829735427,1.7937670555060743,263287,52,0.0,1.0,10.0,0.9918859542409437
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JYY_WTSI/problems/chr3:66270270-90504854,71180,1.014624967927702,3,1,6.444617000885503,3.2283515073765234,1.0,41.53308828810246,0,50,50,1.0,2.630324134796066,6.561515850461232,70155,51,0.0,1.0,1.0,0.9874299156987089
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00JYY_WTSI/problems/chr5:49600000-91636128,157934,1.0217173318152117,8,1,7.250847525184283,4.601185162183493,1.0,52.574789833471044,0,82,82,7.0,2.1704462037571384,6.719601959724147,154578,80,0.0,1.0,7.0,0.989848754703894
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00K0O_WTSI/problems/chr2:110251337-149690582,214138,1.015343619311339,25,1,5.693483860220673,3.0379842866151736,1.0,32.415758466593296,0,70,70,2.0,2.7071420729888285,8.488029161934595,210903,70,0.0,1.0,2.0,0.983773737998781
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00K0O_WTSI/problems/chr2:33200000-87000000,369978,1.0197316017077385,13,1,6.658275579304261,4.078658839093766,1.0,44.33263368995949,0,51,51,4.0,2.0814255054206328,3.969188937427847,362820,52,0.0,1.0,4.0,0.9880321418893082
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00K0O_WTSI/problems/chr3:66270270-90504854,123216,1.0076051224179383,5,1,4.571608513875994,1.9929510086926656,1.0,20.89960440414347,0,41,41,1.0,3.676371333019882,14.037383996843221,122287,42,0.0,1.0,1.0,0.9755261277225511
H3K27ac-H3K4me3_TDHAM_BP/samples/GR2_H3K4me3/S00K0O_WTSI/problems/chr5:49600000-91636128,237312,1.013439241560438,8,1,5.562024543521811,2.9339613778259865,1.0,30.936117022739005,0,84,84,2.0,3.0015401560801025,13.290996119301203,234166,83,0.0,1.0,2.0,0.9831700715900225
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S003R1_NCMLS/problems/chr5:49600000-91636128,805834,1.2789838395830224,17,1,9.232419052808673,4.321780976067321,1.0,85.23756156666458,0,110,110,3.0,4.282003265112428,23.033388746980346,630059,110,0.0,1.0,3.0,0.9890757553312428
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S003R1_NCMLS/problems/chr8:12141854-43500000,749736,1.2857561793764116,15,1,11.531485708513614,5.735489015794618,2.0,132.97516264565374,0,140,140,4.0,3.9956373900660735,21.29697038743802,583110,141,1.0,2.0,5.0,0.9928843525524863
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S0041C_NCMLS/problems/chr5:49600000-91636128,531600,1.0169841713185976,14,1,6.210638543046039,3.199560761627095,1.0,38.572031112369025,0,68,68,2.0,3.737811836049219,17.50640143139135,522723,69,0.0,1.0,2.0,0.9863623406953649
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S0041C_NCMLS/problems/chr8:12141854-43500000,476672,1.0241474068233236,27,1,7.914572169736986,4.4314038080587155,1.0,62.64045262997522,0,77,77,3.0,3.1754900622132167,12.470935154229311,465434,78,1.0,1.0,4.0,0.9913975921919158
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S00446_NCMLS/problems/chr5:49600000-91636128,373176,1.0057920313076947,4,1,2.6900569973435884,1.4214803195446166,1.0,7.236406648957202,0,35,35,1.0,4.79542007951044,30.16007141755795,371028,36,0.0,1.0,1.0,0.9297007429780447
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S00446_NCMLS/problems/chr8:12141854-43500000,322486,1.0092858327673784,5,1,3.756942789327053,1.9005539559339009,1.0,14.114619122276537,0,58,58,2.0,4.892730026392362,33.657440863967416,319520,59,0.0,1.0,2.0,0.9635774587947473
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S004M7_NCMLS/problems/chr5:49600000-91636128,404624,1.0079038288608073,6,1,3.719932652549961,1.79399529707163,1.0,13.83789893950739,0,49,49,1.0,4.9525735657748235,31.997097535120904,401452,50,0.0,1.0,1.0,0.9630011183127075
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S004M7_NCMLS/problems/chr8:12141854-43500000,353560,1.0131587996607139,13,1,5.193284688029283,2.6097647642054165,1.0,26.970205850919406,0,69,69,2.0,4.32221589580465,25.43968663202146,348969,70,0.0,1.0,2.0,0.9807015882074472
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S004N5_NCMLS/problems/chr5:49600000-91636128,487460,1.0192449232210363,9,1,6.927359118373846,3.6891545758870232,1.0,47.98830435491726,0,75,75,3.0,3.637376382786217,16.569130111037666,478257,76,0.0,1.0,3.0,0.9889699363589618
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S004N5_NCMLS/problems/chr8:12141854-43500000,436960,1.0284170342162369,11,1,8.802941723274598,5.159489464257556,1.0,77.49178298336874,0,83,83,5.0,3.0567013432367203,11.669331393159013,424887,84,1.0,1.0,6.0,0.9929846795891561
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S005VM_NCMLS/problems/chr5:49600000-91636128,398712,1.2073693645679402,5,1,3.338489855386565,1.715552352429951,1.0,11.145514514519009,0,76,76,2.0,5.579463332042256,50.573221945566424,330233,75,0.0,1.0,2.0,0.9270061956685144
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S005VM_NCMLS/problems/chr8:12141854-43500000,362769,1.2117787746894302,8,1,4.98622892860154,2.4433076126532383,1.0,24.862478928422863,0,71,71,2.0,4.850590115790287,32.2555881464991,299370,72,0.0,1.0,2.0,0.9668878175657272
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S005WK_NCMLS/problems/chr5:49600000-91636128,295688,1.4205047151909376,4,1,3.095404911438335,1.6253182678542262,1.0,9.581531565756565,0,70,70,2.0,6.077022667055164,66.36493471023819,208158,69,0.0,1.0,2.0,0.8815294173468786
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S005WK_NCMLS/problems/chr8:12141854-43500000,264526,1.426200694429468,17,1,4.800387512501392,2.3508305612016582,1.0,23.043720270179307,0,69,69,2.0,4.880161864047884,32.065616678334194,185477,69,0.0,1.0,2.0,0.9501267476493445
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S00630_NCMLS/problems/chr5:49600000-91636128,357482,1.0087703951192808,6,1,3.9920093305956628,1.928042328042328,1.0,15.936138495562831,0,57,57,1.0,4.767399338985836,30.054338852144543,354375,58,0.0,1.0,1.0,0.9677883422907608
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S00630_NCMLS/problems/chr8:12141854-43500000,327011,1.0139813086430471,7,1,5.490590610551545,2.7380241424110783,1.0,30.146585252676797,0,61,61,2.0,4.123392256335157,21.872049482847117,322503,62,0.0,1.0,2.0,0.9827025003606717
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S0064Z_NCMLS/problems/chr5:49600000-91636128,257998,1.4145402708481825,4,1,1.68344516080141,1.1490534072404888,1.0,2.8339876094256855,0,30,30,2.0,4.4674781564628265,35.238268429046876,182391,31,0.0,1.0,2.0,0.6035229867864408
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S0064Z_NCMLS/problems/chr8:12141854-43500000,214724,1.4161423502565522,6,1,2.8115583698924067,1.5017641976692806,1.0,7.904860467312046,0,64,64,2.0,6.610612317453546,72.0401262022081,151627,65,0.0,1.0,2.0,0.8571869593649849
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S006UK_McGill/problems/chr5:49600000-91636128,579466,1.215575381633351,35,1,17.31072125049955,9.603047606261354,3.0,299.6610702124968,0,206,206,9.0,3.6321262545795734,18.872223383620025,476702,207,1.0,3.0,10.0,0.9971792233564433
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S006UK_McGill/problems/chr8:12141854-43500000,431288,1.2097500771366863,87,1,20.041652004857365,12.19224932751023,3.0,401.6678150838032,0,179,179,14.0,2.9862642012861222,11.446129207143922,356511,180,1.0,3.0,15.0,0.9978333973411072
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S006UK_NCMLS/problems/chr5:49600000-91636128,257661,1.0118717551975747,5,1,4.809670278976222,2.5188050534285793,1.0,23.132928192467208,0,55,55,2.0,3.6132327606445487,16.230347217780064,254639,56,0.0,1.0,2.0,0.9776116503440874
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S006UK_NCMLS/problems/chr8:12141854-43500000,249500,1.0172794807185785,9,1,6.22352938600597,3.3651916514109343,1.0,38.73231801847985,0,63,63,3.0,3.464927347932498,15.197380045148346,245263,64,0.0,1.0,3.0,0.9864033124974975
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S006XE_NCMLS/problems/chr5:49600000-91636128,1638724,1.100971154266058,18,1,10.708316106438673,5.202173287934449,2.0,114.66803383541391,0,133,133,2.0,3.8905008230217932,18.655895655473607,1488436,134,1.0,2.0,3.0,0.9942592280966419
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S006XE_NCMLS/problems/chr8:12141854-43500000,1716197,1.1018893049391847,32,1,13.15469362964846,6.5737933425574875,2.0,173.04596448991379,0,153,153,3.0,3.7780217875430755,17.82872869624591,1557505,153,1.0,2.0,4.0,0.9961642630774429
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007CF_McGill/problems/chr5:49600000-91636128,594755,1.1501540294212633,36,1,20.6224095927028,10.249320260679546,2.0,425.28377740920047,0,223,223,9.0,4.1898725597904,23.416513655414434,517110,224,1.0,2.0,10.0,0.9982476022832221
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007CF_McGill/problems/chr8:12141854-43500000,496924,1.167845266213088,87,1,27.369487244022906,14.854037310872233,4.0,749.0888320007325,0,308,308,16.0,3.8722531184372198,20.720601301797174,425506,308,1.0,4.0,17.0,0.998904102788003
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007CF_NCMLS/problems/chr5:49600000-91636128,530734,1.0220082610411994,8,1,7.888732179500022,4.229065329497445,1.0,62.232095399879164,0,75,75,4.0,3.403711822433905,14.342187870397073,519306,76,0.0,1.0,4.0,0.9914266218377263
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007CF_NCMLS/problems/chr8:12141854-43500000,487246,1.030719828060348,30,1,9.735288616038124,5.737809508699561,1.0,94.77584443756149,0,84,84,5.0,2.917643886610705,10.352718474036994,472725,85,1.0,1.0,6.0,0.9941973593930244
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007DD_NCMLS/problems/chr5:49600000-91636128,327462,1.011700007723797,4,1,5.168497607825295,2.453261903879188,1.0,26.7133675220958,0,57,57,2.0,4.251521426779096,22.415394791219963,323676,58,0.0,1.0,2.0,0.9806230749191861
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007DD_NCMLS/problems/chr8:12141854-43500000,312034,1.0180521433861554,25,1,7.286312075860494,3.6120906225734255,1.0,53.09034366683045,0,77,77,3.0,3.9128199847879555,19.409542465381904,306502,78,0.0,1.0,3.0,0.9900209457187862
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007F9_NCMLS/problems/chr5:49600000-91636128,440552,1.0083058113214456,4,1,3.626264374737576,1.8020662632402888,1.0,13.149793315490903,0,50,50,2.0,4.802990160605326,29.91457310597517,436924,51,0.0,1.0,2.0,0.9610201593775768
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K27ac/S007F9_NCMLS/problems/chr8:12141854-43500000,393748,1.0126612229151932,10,1,5.106244926993494,2.543788224038516,1.0,26.073737254446787,0,67,67,2.0,4.402225996892885,26.146406727774355,388826,68,0.0,1.0,2.0,0.9800750443157843
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00K4G_WTSI/problems/chr3:60000-66170270,243932,1.0205762005572896,12,1,6.096911464231597,4.486212162416585,1.0,37.17232940267868,0,42,42,7.0,1.668463676063042,2.4350774618796613,239015,43,0.0,1.0,7.0,0.9856904955811264
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00K4G_WTSI/problems/chr5:49600000-91636128,113196,1.0159670427313605,8,1,5.349369202807868,3.528855301656824,1.0,28.615750867949277,0,43,43,5.0,1.9691520550054844,3.887216662408387,111418,44,0.0,1.0,5.0,0.9816604303441862
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KEX_WTSI/problems/chr3:60000-66170270,335402,1.0356868254875018,14,1,9.487065203732381,7.501333967379557,2.0,90.00440617986973,0,57,57,12.0,1.3650024405642651,1.2210954863979624,323846,58,1.0,2.0,13.0,0.9938203985190716
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KEX_WTSI/problems/chr5:49600000-91636128,154240,1.0284380730121687,16,1,8.736890904682637,5.995839334293487,1.0,76.33326268032619,0,81,81,10.0,1.7486848821745042,3.187270041457325,149976,82,0.0,1.0,10.0,0.9928478222096806
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KFV_WTSI/problems/chr3:60000-66170270,300056,1.0355149862819872,17,1,9.515057737458578,7.556197069359414,2.0,90.53632374717034,0,60,60,12.0,1.4191192804885304,1.5610513777190747,289766,61,1.0,2.0,13.0,0.9938608595057569
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KFV_WTSI/problems/chr5:49600000-91636128,136594,1.030485918840011,10,1,8.919905203795539,6.35341822955173,1.0,79.56470884469871,0,56,56,11.0,1.587033500282533,1.9194691142220237,132554,57,0.0,1.0,11.0,0.993114640039148
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KHR_WTSI/problems/chr3:60000-66170270,323356,1.036457231506946,13,1,9.57613764544444,7.773189564816032,2.0,91.70241220449817,0,59,59,13.0,1.3282931553292627,1.1518802456585329,311983,59,1.0,2.0,14.0,0.9939353781650521
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KHR_WTSI/problems/chr5:49600000-91636128,145916,1.0304220100559291,13,1,8.9432396705298,6.3311159601437765,1.0,79.98153580453797,0,88,88,11.0,1.7531209997096813,3.7685589316554218,141609,86,0.0,1.0,11.0,0.9931548160379529
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KKL_WTSI/problems/chr3:60000-66170270,340630,1.0311653321628045,21,1,8.721909795821825,6.599880122057542,1.0,76.07171048645269,0,56,56,10.0,1.462937890959006,1.5235497130498241,330336,57,1.0,1.0,11.0,0.9927906126338198
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00KKL_WTSI/problems/chr5:49600000-91636128,162934,1.0252128335650958,12,1,8.245088878447932,5.4038369576160274,1.0,67.98149061350577,0,86,86,8.0,1.9229199791161082,4.355864442343922,158928,84,0.0,1.0,8.0,0.9920616491022586
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M0G_WTSI/problems/chr3:60000-66170270,322332,1.0361874146106245,18,1,9.44642164430153,7.696103203075776,2.0,89.23488188192842,0,58,58,12.0,1.3346640844400788,1.221133832012216,311076,59,1.0,2.0,13.0,0.9937537580207901
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M0G_WTSI/problems/chr5:49600000-91636128,148505,1.0314423036852853,8,1,8.909320046929551,6.426020461317275,1.0,79.37598369862079,0,75,75,11.0,1.5814175691380912,2.334404739402045,143979,75,0.0,1.0,11.0,0.9930981390100323
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M1E_WTSI/problems/chr3:60000-66170270,320462,1.0281136609357104,14,1,8.033653755993843,5.920885466794995,1.0,64.53959267119397,0,61,61,10.0,1.5928634383850913,2.1580194185178287,311700,61,0.0,1.0,10.0,0.9915715379513528
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M1E_WTSI/problems/chr5:49600000-91636128,153701,1.022907113716982,12,1,7.428701628589693,4.845913749500865,1.0,55.18560788661116,0,68,68,7.0,1.8964920534177983,3.6719823270217717,150260,68,0.0,1.0,7.0,0.9902847509104841
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M2C_WTSI/problems/chr3:60000-66170270,304844,1.023973235429466,10,1,7.2434365040526085,5.14024480363309,1.0,52.46737238824187,0,49,49,8.0,1.6920687651169777,2.425433235005897,297708,50,0.0,1.0,8.0,0.9897582127951944
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M2C_WTSI/problems/chr5:49600000-91636128,143862,1.0191341801205716,5,1,6.509607547069001,4.102414247460365,1.0,42.37499041685769,0,66,66,6.0,2.0735275620661553,4.660496182727899,141162,66,0.0,1.0,6.0,0.987515801402694
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M48_WTSI/problems/chr3:60000-66170270,351766,1.046639154276669,24,1,11.166324855341944,9.937415945633933,5.0,124.68681077502731,0,66,66,16.0,1.0883705556595373,0.41622818204108647,336092,67,1.0,5.0,17.0,0.9954017479044619
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M48_WTSI/problems/chr5:49600000-91636128,157598,1.0415708356464959,15,1,10.85763687109668,8.640755011268332,2.0,117.8882784245981,0,84,84,15.0,1.2480730328967125,0.7812719254120539,151309,84,1.0,2.0,16.0,0.9951917543137925
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M80_WTSI/problems/chr3:60000-66170270,405386,1.0115304480181653,9,1,4.656291904130519,2.7913720225767653,1.0,21.681054296471416,0,39,39,2.0,2.420058083222623,6.106735465174138,400766,40,0.0,1.0,2.0,0.9761255053553841
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00M80_WTSI/problems/chr5:49600000-91636128,207592,1.0091929548227767,7,1,4.29359508391252,2.240391440044336,1.0,18.43495874459776,0,86,86,1.0,4.177323257306296,35.433735310817994,205702,80,0.0,1.0,1.0,0.9721104611914477
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00MBV_WTSI/problems/chr3:60000-66170270,284410,1.0124847367240648,8,1,4.846657410632837,3.0793189132230228,1.0,23.490088056042197,0,40,40,4.0,2.2698525807895047,5.566918530294187,280904,41,0.0,1.0,4.0,0.9779004167203581
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00MBV_WTSI/problems/chr5:49600000-91636128,142376,1.0096657754958762,5,1,4.2075055857944355,2.3727856808543835,1.0,17.703103254491374,0,38,38,2.0,2.696009711189718,7.870317858181316,141014,39,0.0,1.0,2.0,0.9709270997911076
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00N36_WTSI/problems/chr3:60000-66170270,304278,1.0308602868187378,16,1,8.371202538377556,6.713090761256225,2.0,70.07703193853884,0,53,53,11.0,1.3632505968824242,1.2461138670172782,295170,54,1.0,2.0,12.0,0.9921812334287582
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00N36_WTSI/problems/chr5:49600000-91636128,140078,1.02444125906857,9,1,7.770809258830078,5.38917776461382,1.0,60.38547653711927,0,63,63,9.0,1.6981964642338074,2.631076572381737,136737,64,0.0,1.0,9.0,0.9910969006248889
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00N52_WTSI/problems/chr3:60000-66170270,298630,1.026505659650968,17,1,7.064350971642721,5.752932077547092,2.0,49.90505465054946,0,42,42,9.0,1.3332649341466247,1.0866790161723903,290920,43,1.0,2.0,10.0,0.9891486945907867
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00N52_WTSI/problems/chr5:49600000-91636128,131224,1.023300789169968,6,1,6.748172072848434,4.809111254942022,1.0,45.53782632477153,0,97,97,8.0,2.2556204578106476,11.286706092142085,128237,85,0.0,1.0,8.0,0.9882427102172113
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00N7Z_WTSI/problems/chr3:60000-66170270,465736,1.0237103499513132,14,1,7.8868833553294095,5.2123530058248155,1.0,62.20292906057209,0,51,51,8.0,1.7874644287447616,2.559358628133846,454950,52,0.0,1.0,8.0,0.9913732529676103
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00N7Z_WTSI/problems/chr5:49600000-91636128,226889,1.019991728180829,10,1,7.277698569305866,4.236060473919161,1.0,52.96489646567664,0,93,93,4.0,2.3923582256605824,7.8047351524329365,222443,85,0.0,1.0,4.0,0.9899770034511011
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00NBR_WTSI/problems/chr3:60000-66170270,439580,1.0378761763997564,21,1,10.382338085683699,7.892987422645849,2.0,107.79294412543827,0,62,62,13.0,1.385271875361824,1.1331547013457146,423539,63,1.0,2.0,14.0,0.9948076040337559
H3K27ac-H3K4me3_TDHAM_BP/samples/GR3_H3K4me3/S00NBR_WTSI/problems/chr5:49600000-91636128,206628,1.030980096697419,13,1,9.797243693963887,6.4993413830955,1.0,95.98598399891515,0,87,87,11.0,1.7271720277307665,2.687428144228206,200420,88,0.0,1.0,11.0,0.9942881778327064
